merchant_id,sales_date,approved_transactions,sales_amount_cop
M101,2025-09-18,0,0
M101,2025-09-19,4,558784
M101,2025-09-20,9,1672758
M101,2025-09-21,12,1398780
M101,2025-09-22,0,0
M101,2025-09-23,0,0
M101,2025-09-24,4,743456
M101,2025-09-25,0,0
M101,2025-09-26,8,1404880
M101,2025-09-27,0,0
M101,2025-09-28,8,1715176
M101,2025-09-29,10,1347390
M101,2025-09-30,7,1568721
M101,2025-10-01,9,1195641
M101,2025-10-02,8,1561088
M101,2025-10-03,0,0
M101,2025-10-04,11,1277771
M101,2025-10-05,6,1554774
M101,2025-10-06,6,726174
M101,2025-10-07,8,588480
M101,2025-10-08,7,1156631
M101,2025-10-09,6,961200
M101,2025-10-10,9,1384974
M101,2025-10-11,8,1682200
M101,2025-10-12,0,0
M101,2025-10-13,6,808206
M101,2025-10-14,0,0
M101,2025-10-15,0,0
M101,2025-10-16,0,0
M101,2025-10-17,8,776592
M101,2025-10-18,0,0
M101,2025-10-19,8,1782848
M101,2025-10-20,0,0
M101,2025-10-21,8,1525168
M101,2025-10-22,13,3152695
M101,2025-10-23,0,0
M101,2025-10-24,8,1407632
M101,2025-10-25,0,0
M101,2025-10-26,14,1463084
M101,2025-10-27,0,0
M101,2025-10-28,10,2275710
M101,2025-10-29,5,418620
M101,2025-10-30,11,2113309
M101,2025-10-31,5,902235
M101,2025-11-01,8,1949808
M101,2025-11-02,0,0
M101,2025-11-03,8,607704
M101,2025-11-04,9,1820754
M101,2025-11-05,0,0
M101,2025-11-06,6,755304
M101,2025-11-07,0,0
M101,2025-11-08,4,831360
M101,2025-11-09,8,2013520
M101,2025-11-10,8,830680
M101,2025-11-11,11,1013463
M101,2025-11-12,11,1175548
M101,2025-11-13,0,0
M101,2025-11-14,10,1458060
M101,2025-11-15,9,1269099
M101,2025-11-16,0,0
M101,2025-11-17,8,1973528
M101,2025-11-18,5,455675
M101,2025-11-19,12,1515348
M101,2025-11-20,7,1702911
M101,2025-11-21,0,0
M101,2025-11-22,11,1194061
M101,2025-11-23,11,2602006
M101,2025-11-24,0,0
M101,2025-11-25,8,974336
M101,2025-11-26,5,538920
M101,2025-11-27,13,1536639
M101,2025-11-28,6,1326984
M101,2025-11-29,13,3196271
M101,2025-11-30,10,1491000
M101,2025-12-01,6,1049982
M101,2025-12-02,9,1356894
M101,2025-12-03,7,1571696
M101,2025-12-04,0,0
M101,2025-12-05,7,1632421
M101,2025-12-06,4,291696
M101,2025-12-07,0,0
M101,2025-12-08,9,1788966
M101,2025-12-09,0,0
M101,2025-12-10,7,1452353
M101,2025-12-11,4,758052
M101,2025-12-12,13,1448005
M101,2025-12-13,10,1442620
M101,2025-12-14,10,1257630
M101,2025-12-15,9,1097469
M101,2025-12-16,5,1262430
M101,2025-12-17,8,1991896
M101,2025-12-18,9,1788579
M101,2025-12-19,11,1950454
M101,2025-12-20,7,635173
M101,2025-12-21,11,883223
M101,2025-12-22,11,1588653
M101,2025-12-23,10,2345570
M101,2025-12-24,15,3778500
M101,2025-12-25,17,1843174
M101,2025-12-26,0,0
M101,2025-12-27,10,1655590
M101,2025-12-28,10,996590
M101,2025-12-29,7,632289
M101,2025-12-30,0,0
M101,2025-12-31,8,1766736
M101,2026-01-01,12,3026868
M101,2026-01-02,8,1060288
M101,2026-01-03,9,1101204
M101,2026-01-04,11,1692702
M101,2026-01-05,8,643976
M101,2026-01-06,5,1002030
M101,2026-01-07,8,931344
M101,2026-01-08,9,719262
M101,2026-01-09,13,3153228
M101,2026-01-10,5,1081365
M101,2026-01-11,0,0
M101,2026-01-12,0,0
M101,2026-01-13,12,840252
M101,2026-01-14,10,2300540
M101,2026-01-15,6,1550136
M101,2026-01-16,0,0
M101,2026-01-17,9,693675
M101,2026-01-18,6,1476468
M101,2026-01-19,6,608964
M101,2026-01-20,0,0
M101,2026-01-21,8,946816
M101,2026-01-22,10,2314430
M101,2026-01-23,0,0
M101,2026-01-24,9,1651500
M101,2026-01-25,5,965340
M101,2026-01-26,8,1370800
M101,2026-01-27,7,1030246
M101,2026-01-28,10,1920740
M101,2026-01-29,12,1531824
M101,2026-01-30,8,2061856
M101,2026-01-31,0,0
M101,2026-02-01,0,0
M101,2026-02-02,12,840888
M101,2026-02-03,9,796698
M101,2026-02-04,4,616764
M101,2026-02-05,7,1494129
M101,2026-02-06,10,824990
M101,2026-02-07,8,1652616
M101,2026-02-08,8,798504
M101,2026-02-09,4,399504
M101,2026-02-10,9,979182
M101,2026-02-11,7,582323
M101,2026-02-12,13,2746939
M101,2026-02-13,0,0
M101,2026-02-14,9,1597905
M101,2026-02-15,10,2252580
M101,2026-02-16,3,667095
M101,2026-02-17,9,954783
M101,2026-02-18,10,1957110
M101,2026-02-19,9,1376271
M101,2026-02-20,0,0
M101,2026-02-21,0,0
M101,2026-02-22,13,2062788
M101,2026-02-23,14,3119550
M101,2026-02-24,0,0
M101,2026-02-25,7,1819734
M101,2026-02-26,0,0
M101,2026-02-27,11,1211254
M101,2026-02-28,7,698362
M101,2026-03-01,0,0
M101,2026-03-02,5,832815
M101,2026-03-03,0,0
M101,2026-03-04,5,511475
M101,2026-03-05,0,0
M101,2026-03-06,11,2504997
M101,2026-03-07,0,0
M101,2026-03-08,10,2124020
M101,2026-03-09,17,2286500
M101,2026-03-10,8,1490728
M101,2026-03-11,0,0
M101,2026-03-12,7,1301090
M101,2026-03-13,3,464961
M101,2026-03-14,6,850554
M101,2026-03-15,0,0
M101,2026-03-16,8,862512
M101,2026-03-17,7,976234
M101,2026-03-18,12,2902932
M101,2026-03-19,0,0
M101,2026-03-20,0,0
M101,2026-03-21,9,642042
M101,2026-03-22,0,0
M101,2026-03-23,12,1168068
M101,2026-03-24,12,2215464
M101,2026-03-25,0,0
M101,2026-03-26,0,0
M101,2026-03-27,7,1473255
M101,2026-03-28,7,1379301
M101,2026-03-29,13,2559375
M101,2026-03-30,9,1747566
M101,2026-03-31,8,562936
M101,2026-04-01,7,654458
M101,2026-04-02,11,1101661
M101,2026-04-03,8,1351232
M101,2026-04-04,13,1786083
M101,2026-04-05,0,0
M101,2026-04-06,7,757379
M101,2026-04-07,9,724788
M101,2026-04-08,8,2005112
M101,2026-04-09,6,1235670
M101,2026-04-10,0,0
M101,2026-04-11,9,1515177
M101,2026-04-12,7,1785511
M101,2026-04-13,7,1052597
M101,2026-04-14,13,1168778
M101,2026-04-15,4,960308
M101,2026-04-16,11,2793406
M101,2026-04-17,5,656760
M101,2026-04-18,9,1823049
M101,2026-04-19,0,0
M101,2026-04-20,7,1308923
M101,2026-04-21,8,898368
M101,2026-04-22,8,1651872
M101,2026-04-23,6,1063524
M101,2026-04-24,6,895086
M101,2026-04-25,7,665658
M101,2026-04-26,0,0
M101,2026-04-27,0,0
M101,2026-04-28,3,515007
M101,2026-04-29,11,936782
M101,2026-04-30,13,2528331
M101,2026-05-01,6,1316556
M101,2026-05-02,9,2059182
M101,2026-05-03,0,0
M101,2026-05-04,10,964200
M101,2026-05-05,0,0
M101,2026-05-06,0,0
M101,2026-05-07,7,1247827
M101,2026-05-08,0,0
M101,2026-05-09,0,0
M101,2026-05-10,6,1224720
M101,2026-05-11,5,888335
M101,2026-05-12,2,159156
M101,2026-05-13,5,814600
M101,2026-05-14,0,0
M101,2026-05-15,6,612828
M101,2026-05-16,0,0
M101,2026-05-17,10,1125610
M101,2026-05-18,9,1100178
M101,2026-05-19,8,1779248
M101,2026-05-20,7,1738744
M101,2026-05-21,6,468522
M101,2026-05-22,8,1833184
M101,2026-05-23,8,1512136
M101,2026-05-24,11,2303312
M101,2026-05-25,0,0
M101,2026-05-26,0,0
M101,2026-05-27,0,0
M101,2026-05-28,9,1368009
M101,2026-05-29,9,1407645
M101,2026-05-30,0,0
M101,2026-05-31,3,221199
M101,2026-06-01,0,0
M101,2026-06-02,7,1411795
M101,2026-06-03,3,436476
M101,2026-06-04,6,754086
M101,2026-06-05,5,600160
M101,2026-06-06,7,1463329
M101,2026-06-07,5,688030
M101,2026-06-08,10,1062100
M101,2026-06-09,0,0
M101,2026-06-10,8,1408688
M101,2026-06-11,7,1024786
M101,2026-06-12,8,1978288
M101,2026-06-13,8,1749680
M101,2026-06-14,0,0
M101,2026-06-15,2,417338
M101,2026-06-16,15,2064735
M101,2026-06-17,7,1562694
M101,2026-06-18,6,1080780
M101,2026-06-19,8,1575600
M101,2026-06-20,5,423350
M101,2026-06-21,0,0
M101,2026-06-22,10,2048200
M101,2026-06-23,8,655216
M101,2026-06-24,14,3333540
M101,2026-06-25,7,1292886
M101,2026-06-26,0,0
M101,2026-06-27,0,0
M101,2026-06-28,0,0
M101,2026-06-29,6,1273350
M101,2026-06-30,12,2261424
M101,2026-07-01,5,959985
M101,2026-07-02,13,3045874
M101,2026-07-03,6,1441896
M101,2026-07-04,6,1457226
M101,2026-07-05,6,834024
M101,2026-07-06,0,0
M101,2026-07-07,10,1482690
M101,2026-07-08,17,2601189
M101,2026-07-09,9,1352618
M101,2026-07-10,2,286130
M101,2026-07-11,6,832380
M101,2026-07-12,14,2106963
M101,2026-07-13,4,598273
M101,2026-07-14,0,0
M101,2026-07-15,8,1274582
M101,2026-07-16,15,2263035
M101,2026-07-17,3,442202
M101,2026-07-18,14,2054939
M101,2026-07-19,3,468214
M101,2026-07-20,7,988452
M101,2026-07-21,6,936428
M101,2026-07-22,0,0
M101,2026-07-23,16,2445118
M101,2026-07-24,0,0
M101,2026-07-25,5,806368
M101,2026-07-26,17,2523153
M101,2026-07-27,7,1040475
M101,2026-07-28,14,2132975
M101,2026-07-29,6,936428
M101,2026-07-30,7,1092499
M101,2026-07-31,0,0
M101,2026-08-01,17,2497142
M101,2026-08-02,1,208095
M101,2026-08-03,16,2341070
M101,2026-08-04,31,4619279
M101,2026-08-05,27,3979683
M101,2026-08-06,3,426394
M101,2026-08-07,6,852789
M101,2026-08-08,8,1208118
M101,2026-08-09,0,0
M101,2026-08-10,12,1776644
M101,2026-08-11,1,213197
M101,2026-08-12,43,6395919
M101,2026-08-13,0,0
M101,2026-08-14,0,0
M101,2026-08-15,24,3624354
M101,2026-08-16,0,0
M101,2026-08-17,0,0
M101,2026-08-18,41,6182721
M101,2026-08-19,0,0
M101,2026-08-20,5,781723
M101,2026-08-21,33,4903538
M101,2026-08-22,0,0
M101,2026-08-23,0,0
M101,2026-08-24,0,0
M101,2026-08-25,0,0
M101,2026-08-26,0,0
M101,2026-08-27,0,0
M101,2026-08-28,37,5543130
M101,2026-08-29,0,0
M101,2026-08-30,47,7035511
M101,2026-08-31,0,0
M102,2026-01-30,0,0
M102,2026-01-31,0,0
M102,2026-02-01,0,0
M102,2026-02-02,0,0
M102,2026-02-03,0,0
M102,2026-02-04,0,0
M102,2026-02-05,0,0
M102,2026-02-06,0,0
M102,2026-02-07,0,0
M102,2026-02-08,0,0
M102,2026-02-09,0,0
M102,2026-02-10,0,0
M102,2026-02-11,0,0
M102,2026-02-12,0,0
M102,2026-02-13,0,0
M102,2026-02-14,0,0
M102,2026-02-15,0,0
M102,2026-02-16,0,0
M102,2026-02-17,0,0
M102,2026-02-18,0,0
M102,2026-02-19,0,0
M102,2026-02-20,0,0
M102,2026-02-21,0,0
M102,2026-02-22,0,0
M102,2026-02-23,0,0
M102,2026-02-24,0,0
M102,2026-02-25,0,0
M102,2026-02-26,0,0
M102,2026-02-27,0,0
M102,2026-02-28,0,0
M102,2026-03-01,0,0
M102,2026-03-02,0,0
M102,2026-03-03,0,0
M102,2026-03-04,0,0
M102,2026-03-05,0,0
M102,2026-03-06,0,0
M102,2026-03-07,0,0
M102,2026-03-08,0,0
M102,2026-03-09,0,0
M102,2026-03-10,0,0
M102,2026-03-11,0,0
M102,2026-03-12,0,0
M102,2026-03-13,0,0
M102,2026-03-14,0,0
M102,2026-03-15,0,0
M102,2026-03-16,0,0
M102,2026-03-17,5,360775
M102,2026-03-18,8,593128
M102,2026-03-19,4,228632
M102,2026-03-20,2,353956
M102,2026-03-21,3,474045
M102,2026-03-22,0,0
M102,2026-03-23,0,0
M102,2026-03-24,0,0
M102,2026-03-25,3,155757
M102,2026-03-26,0,0
M102,2026-03-27,4,604024
M102,2026-03-28,3,122892
M102,2026-03-29,0,0
M102,2026-03-30,5,217420
M102,2026-03-31,5,363765
M102,2026-04-01,7,1082480
M102,2026-04-02,3,245967
M102,2026-04-03,6,452322
M102,2026-04-04,4,262112
M102,2026-04-05,0,0
M102,2026-04-06,3,143202
M102,2026-04-07,0,0
M102,2026-04-08,1,126097
M102,2026-04-09,5,287285
M102,2026-04-10,7,719005
M102,2026-04-11,0,0
M102,2026-04-12,0,0
M102,2026-04-13,3,512361
M102,2026-04-14,8,1077120
M102,2026-04-15,6,1023246
M102,2026-04-16,2,222266
M102,2026-04-17,0,0
M102,2026-04-18,3,280653
M102,2026-04-19,0,0
M102,2026-04-20,6,412458
M102,2026-04-21,0,0
M102,2026-04-22,5,528210
M102,2026-04-23,0,0
M102,2026-04-24,6,642996
M102,2026-04-25,0,0
M102,2026-04-26,2,179686
M102,2026-04-27,0,0
M102,2026-04-28,0,0
M102,2026-04-29,6,503670
M102,2026-04-30,10,675780
M102,2026-05-01,2,147014
M102,2026-05-02,4,456608
M102,2026-05-03,7,1166088
M102,2026-05-04,2,300168
M102,2026-05-05,0,0
M102,2026-05-06,5,205670
M102,2026-05-07,0,0
M102,2026-05-08,4,329516
M102,2026-05-09,3,283287
M102,2026-05-10,4,651244
M102,2026-05-11,3,136347
M102,2026-05-12,0,0
M102,2026-05-13,5,455130
M102,2026-05-14,0,0
M102,2026-05-15,0,0
M102,2026-05-16,0,0
M102,2026-05-17,7,485408
M102,2026-05-18,0,0
M102,2026-05-19,5,700145
M102,2026-05-20,1,103342
M102,2026-05-21,0,0
M102,2026-05-22,8,873176
M102,2026-05-23,0,0
M102,2026-05-24,2,164766
M102,2026-05-25,3,346695
M102,2026-05-26,2,231682
M102,2026-05-27,0,0
M102,2026-05-28,3,477585
M102,2026-05-29,1,85743
M102,2026-05-30,0,0
M102,2026-05-31,0,0
M102,2026-06-01,3,136833
M102,2026-06-02,0,0
M102,2026-06-03,0,0
M102,2026-06-04,3,318813
M102,2026-06-05,0,0
M102,2026-06-06,6,365340
M102,2026-06-07,4,253016
M102,2026-06-08,4,181004
M102,2026-06-09,10,909570
M102,2026-06-10,2,95330
M102,2026-06-11,7,455427
M102,2026-06-12,0,0
M102,2026-06-13,8,1261288
M102,2026-06-14,2,150634
M102,2026-06-15,7,560329
M102,2026-06-16,0,0
M102,2026-06-17,0,0
M102,2026-06-18,0,0
M102,2026-06-19,8,730448
M102,2026-06-20,0,0
M102,2026-06-21,3,303909
M102,2026-06-22,6,906342
M102,2026-06-23,0,0
M102,2026-06-24,4,560500
M102,2026-06-25,0,0
M102,2026-06-26,0,0
M102,2026-06-27,4,562680
M102,2026-06-28,0,0
M102,2026-06-29,5,190805
M102,2026-06-30,0,0
M102,2026-07-01,5,838180
M102,2026-07-02,5,503090
M102,2026-07-03,5,408065
M102,2026-07-04,6,1077246
M102,2026-07-05,0,0
M102,2026-07-06,6,974394
M102,2026-07-07,6,507207
M102,2026-07-08,0,0
M102,2026-07-09,0,0
M102,2026-07-10,0,0
M102,2026-07-11,0,0
M102,2026-07-12,0,0
M102,2026-07-13,0,0
M102,2026-07-14,0,0
M102,2026-07-15,3,286678
M102,2026-07-16,6,540278
M102,2026-07-17,11,1014400
M102,2026-07-18,0,0
M102,2026-07-19,1,132313
M102,2026-07-20,7,628486
M102,2026-07-21,7,595408
M102,2026-07-22,11,970295
M102,2026-07-23,5,474121
M102,2026-07-24,0,0
M102,2026-07-25,0,0
M102,2026-07-26,2,209495
M102,2026-07-27,10,904139
M102,2026-07-28,7,639513
M102,2026-07-29,10,860034
M102,2026-07-30,0,0
M102,2026-07-31,2,165391
M102,2026-08-01,0,0
M102,2026-08-02,0,0
M102,2026-08-03,6,496173
M102,2026-08-04,7,603639
M102,2026-08-05,0,0
M102,2026-08-06,0,0
M102,2026-08-07,2,220556
M102,2026-08-08,11,986699
M102,2026-08-09,9,824184
M102,2026-08-10,2,174123
M102,2026-08-11,6,545586
M102,2026-08-12,10,870617
M102,2026-08-13,4,383071
M102,2026-08-14,0,0
M102,2026-08-15,4,371463
M102,2026-08-16,7,638452
M102,2026-08-17,6,557194
M102,2026-08-18,2,208948
M102,2026-08-19,10,893833
M102,2026-08-20,5,487545
M102,2026-08-21,5,487545
M102,2026-08-22,0,0
M102,2026-08-23,1,69649
M102,2026-08-24,1,116082
M102,2026-08-25,13,1160822
M102,2026-08-26,9,777751
M102,2026-08-27,9,847400
M102,2026-08-28,8,754534
M102,2026-08-29,10,882225
M102,2026-08-30,1,116082
M102,2026-08-31,0,0
M103,2025-10-22,0,0
M103,2025-10-23,0,0
M103,2025-10-24,0,0
M103,2025-10-25,0,0
M103,2025-10-26,0,0
M103,2025-10-27,0,0
M103,2025-10-28,0,0
M103,2025-10-29,0,0
M103,2025-10-30,0,0
M103,2025-10-31,0,0
M103,2025-11-01,0,0
M103,2025-11-02,0,0
M103,2025-11-03,0,0
M103,2025-11-04,0,0
M103,2025-11-05,0,0
M103,2025-11-06,0,0
M103,2025-11-07,4,428860
M103,2025-11-08,7,1790572
M103,2025-11-09,8,852904
M103,2025-11-10,0,0
M103,2025-11-11,9,732510
M103,2025-11-12,12,2756916
M103,2025-11-13,3,617442
M103,2025-11-14,7,970494
M103,2025-11-15,0,0
M103,2025-11-16,8,1113160
M103,2025-11-17,0,0
M103,2025-11-18,4,881964
M103,2025-11-19,7,1588258
M103,2025-11-20,12,2529696
M103,2025-11-21,3,449748
M103,2025-11-22,13,2006355
M103,2025-11-23,6,1466994
M103,2025-11-24,4,702136
M103,2025-11-25,0,0
M103,2025-11-26,0,0
M103,2025-11-27,6,856032
M103,2025-11-28,0,0
M103,2025-11-29,8,1777880
M103,2025-11-30,8,1526680
M103,2025-12-01,6,549648
M103,2025-12-02,15,2150580
M103,2025-12-03,0,0
M103,2025-12-04,7,1517565
M103,2025-12-05,8,1258848
M103,2025-12-06,15,3086460
M103,2025-12-07,6,777792
M103,2025-12-08,0,0
M103,2025-12-09,4,799444
M103,2025-12-10,5,595410
M103,2025-12-11,8,885800
M103,2025-12-12,5,952720
M103,2025-12-13,5,1163975
M103,2025-12-14,8,1181136
M103,2025-12-15,7,1692873
M103,2025-12-16,6,668244
M103,2025-12-17,0,0
M103,2025-12-18,7,1741761
M103,2025-12-19,0,0
M103,2025-12-20,2,311858
M103,2025-12-21,6,1474164
M103,2025-12-22,8,1590032
M103,2025-12-23,8,1966456
M103,2025-12-24,0,0
M103,2025-12-25,11,940775
M103,2025-12-26,8,724928
M103,2025-12-27,0,0
M103,2025-12-28,12,1133592
M103,2025-12-29,8,1587840
M103,2025-12-30,2,209192
M103,2025-12-31,8,1178768
M103,2026-01-01,7,1517929
M103,2026-01-02,9,702369
M103,2026-01-03,15,2675340
M103,2026-01-04,5,1071580
M103,2026-01-05,11,2191310
M103,2026-01-06,7,1265278
M103,2026-01-07,7,1475194
M103,2026-01-08,6,734826
M103,2026-01-09,12,2664720
M103,2026-01-10,0,0
M103,2026-01-11,8,783936
M103,2026-01-12,10,2441960
M103,2026-01-13,6,435354
M103,2026-01-14,10,2536800
M103,2026-01-15,0,0
M103,2026-01-16,9,2306682
M103,2026-01-17,4,1010092
M103,2026-01-18,12,2963904
M103,2026-01-19,0,0
M103,2026-01-20,0,0
M103,2026-01-21,0,0
M103,2026-01-22,4,540364
M103,2026-01-23,0,0
M103,2026-01-24,11,2538382
M103,2026-01-25,0,0
M103,2026-01-26,8,1946512
M103,2026-01-27,6,1552026
M103,2026-01-28,6,1043148
M103,2026-01-29,0,0
M103,2026-01-30,0,0
M103,2026-01-31,8,1380856
M103,2026-02-01,8,1044408
M103,2026-02-02,9,1997685
M103,2026-02-03,0,0
M103,2026-02-04,11,967010
M103,2026-02-05,9,1615068
M103,2026-02-06,0,0
M103,2026-02-07,9,1325124
M103,2026-02-08,0,0
M103,2026-02-09,8,620216
M103,2026-02-10,9,1190016
M103,2026-02-11,0,0
M103,2026-02-12,10,1677330
M103,2026-02-13,0,0
M103,2026-02-14,0,0
M103,2026-02-15,9,1089342
M103,2026-02-16,7,589841
M103,2026-02-17,8,591536
M103,2026-02-18,3,400128
M103,2026-02-19,5,800395
M103,2026-02-20,10,2166960
M103,2026-02-21,8,1530904
M103,2026-02-22,7,1666511
M103,2026-02-23,0,0
M103,2026-02-24,1,77389
M103,2026-02-25,13,2525848
M103,2026-02-26,9,1143144
M103,2026-02-27,8,1744256
M103,2026-02-28,0,0
M103,2026-03-01,10,1827970
M103,2026-03-02,0,0
M103,2026-03-03,11,2695132
M103,2026-03-04,6,1287978
M103,2026-03-05,0,0
M103,2026-03-06,8,1452008
M103,2026-03-07,0,0
M103,2026-03-08,0,0
M103,2026-03-09,9,2132172
M103,2026-03-10,5,1236080
M103,2026-03-11,3,385467
M103,2026-03-12,8,1521728
M103,2026-03-13,0,0
M103,2026-03-14,5,1053120
M103,2026-03-15,5,478375
M103,2026-03-16,0,0
M103,2026-03-17,8,1375336
M103,2026-03-18,9,1211166
M103,2026-03-19,0,0
M103,2026-03-20,0,0
M103,2026-03-21,8,619824
M103,2026-03-22,5,985865
M103,2026-03-23,11,2013550
M103,2026-03-24,6,546984
M103,2026-03-25,15,2123385
M103,2026-03-26,14,1721482
M103,2026-03-27,6,690222
M103,2026-03-28,12,3084336
M103,2026-03-29,4,973088
M103,2026-03-30,5,1016395
M103,2026-03-31,8,1810576
M103,2026-04-01,0,0
M103,2026-04-02,9,1319058
M103,2026-04-03,3,266973
M103,2026-04-04,10,1609640
M103,2026-04-05,0,0
M103,2026-04-06,7,1328236
M103,2026-04-07,4,516872
M103,2026-04-08,9,1760310
M103,2026-04-09,5,614400
M103,2026-04-10,3,730896
M103,2026-04-11,7,1714965
M103,2026-04-12,4,546468
M103,2026-04-13,9,783396
M103,2026-04-14,13,1669083
M103,2026-04-15,9,2338461
M103,2026-04-16,13,2904382
M103,2026-04-17,5,1166165
M103,2026-04-18,0,0
M103,2026-04-19,6,1338816
M103,2026-04-20,6,1330602
M103,2026-04-21,7,1246133
M103,2026-04-22,5,472575
M103,2026-04-23,0,0
M103,2026-04-24,12,1075152
M103,2026-04-25,10,2312790
M103,2026-04-26,0,0
M103,2026-04-27,5,461295
M103,2026-04-28,4,860216
M103,2026-04-29,8,1921824
M103,2026-04-30,11,2161962
M103,2026-05-01,8,792936
M103,2026-05-02,0,0
M103,2026-05-03,6,832002
M103,2026-05-04,15,3529965
M103,2026-05-05,8,2014712
M103,2026-05-06,5,974460
M103,2026-05-07,11,1648823
M103,2026-05-08,8,1017336
M103,2026-05-09,8,1802776
M103,2026-05-10,9,1199385
M103,2026-05-11,7,1124774
M103,2026-05-12,9,1548045
M103,2026-05-13,14,1697612
M103,2026-05-14,0,0
M103,2026-05-15,13,1873664
M103,2026-05-16,6,755874
M103,2026-05-17,5,757730
M103,2026-05-18,0,0
M103,2026-05-19,0,0
M103,2026-05-20,0,0
M103,2026-05-21,4,1033700
M103,2026-05-22,0,0
M103,2026-05-23,0,0
M103,2026-05-24,7,866572
M103,2026-05-25,7,1212456
M103,2026-05-26,7,1374345
M103,2026-05-27,0,0
M103,2026-05-28,8,1299968
M103,2026-05-29,14,1178786
M103,2026-05-30,11,2483250
M103,2026-05-31,10,1841310
M103,2026-06-01,8,1117216
M103,2026-06-02,5,785910
M103,2026-06-03,0,0
M103,2026-06-04,8,1046384
M103,2026-06-05,5,480570
M103,2026-06-06,8,1699584
M103,2026-06-07,0,0
M103,2026-06-08,3,544491
M103,2026-06-09,8,1358584
M103,2026-06-10,6,738996
M103,2026-06-11,9,1149003
M103,2026-06-12,4,489168
M103,2026-06-13,7,1234513
M103,2026-06-14,11,1993882
M103,2026-06-15,7,1223271
M103,2026-06-16,5,1078910
M103,2026-06-17,10,1110260
M103,2026-06-18,10,1469580
M103,2026-06-19,3,607641
M103,2026-06-20,0,0
M103,2026-06-21,0,0
M103,2026-06-22,0,0
M103,2026-06-23,7,612906
M103,2026-06-24,13,1485757
M103,2026-06-25,8,1748224
M103,2026-06-26,6,1248090
M103,2026-06-27,13,2085408
M103,2026-06-28,0,0
M103,2026-06-29,6,1439676
M103,2026-06-30,0,0
M103,2026-07-01,9,2082987
M103,2026-07-02,4,808460
M103,2026-07-03,6,1432212
M103,2026-07-04,7,1651188
M103,2026-07-05,0,0
M103,2026-07-06,0,0
M103,2026-07-07,4,645886
M103,2026-07-08,5,759855
M103,2026-07-09,20,3001429
M103,2026-07-10,6,835841
M103,2026-07-11,0,0
M103,2026-07-12,0,0
M103,2026-07-13,20,2963437
M103,2026-07-14,0,0
M103,2026-07-15,0,0
M103,2026-07-16,0,0
M103,2026-07-17,23,3419350
M103,2026-07-18,0,0
M103,2026-07-19,0,0
M103,2026-07-20,7,1101790
M103,2026-07-21,0,0
M103,2026-07-22,4,531898
M103,2026-07-23,11,1709675
M103,2026-07-24,0,0
M103,2026-07-25,1,75985
M103,2026-07-26,1,113978
M103,2026-07-27,18,2659494
M103,2026-07-28,0,0
M103,2026-07-29,8,1253761
M103,2026-07-30,0,0
M103,2026-07-31,21,3153401
M103,2026-08-01,23,3495336
M103,2026-08-02,0,0
M103,2026-08-03,18,2659494
M103,2026-08-04,0,0
M103,2026-08-05,16,2349321
M103,2026-08-06,14,2093950
M103,2026-08-07,6,919295
M103,2026-08-08,0,0
M103,2026-08-09,9,1404478
M103,2026-08-10,5,766079
M103,2026-08-11,0,0
M103,2026-08-12,12,1813054
M103,2026-08-13,1,102143
M103,2026-08-14,4,536255
M103,2026-08-15,3,408575
M103,2026-08-16,16,2425917
M103,2026-08-17,0,0
M103,2026-08-18,15,2272702
M103,2026-08-19,7,1072511
M103,2026-08-20,3,510719
M103,2026-08-21,2,229823
M103,2026-08-22,5,817151
M103,2026-08-23,3,434111
M103,2026-08-24,12,1838590
M103,2026-08-25,11,1710910
M103,2026-08-26,1,25535
M103,2026-08-27,17,2476989
M103,2026-08-28,2,357503
M103,2026-08-29,14,2170558
M103,2026-08-30,0,0
M103,2026-08-31,6,944831
M106,2026-05-31,0,0
M106,2026-06-01,0,0
M106,2026-06-02,0,0
M106,2026-06-03,4,288240
M106,2026-06-04,0,0
M106,2026-06-05,2,259202
M106,2026-06-06,4,252944
M106,2026-06-07,0,0
M106,2026-06-08,1,128470
M106,2026-06-09,1,39817
M106,2026-06-10,1,103236
M106,2026-06-11,4,256608
M106,2026-06-12,0,0
M106,2026-06-13,5,333105
M106,2026-06-14,4,170800
M106,2026-06-15,0,0
M106,2026-06-16,5,204960
M106,2026-06-17,6,390708
M106,2026-06-18,0,0
M106,2026-06-19,0,0
M106,2026-06-20,0,0
M106,2026-06-21,0,0
M106,2026-06-22,0,0
M106,2026-06-23,0,0
M106,2026-06-24,0,0
M106,2026-06-25,2,283320
M106,2026-06-26,0,0
M106,2026-06-27,5,524645
M106,2026-06-28,3,298005
M106,2026-06-29,6,652206
M106,2026-06-30,3,485802
M106,2026-07-01,2,236446
M106,2026-07-02,0,0
M106,2026-07-03,5,881300
M106,2026-07-04,0,0
M106,2026-07-05,0,0
M106,2026-07-06,0,0
M106,2026-07-07,7,589421
M106,2026-07-08,2,187114
M106,2026-07-09,0,0
M106,2026-07-10,6,523921
M106,2026-07-11,0,0
M106,2026-07-12,0,0
M106,2026-07-13,7,598767
M106,2026-07-14,0,0
M106,2026-07-15,4,346162
M106,2026-07-16,10,898151
M106,2026-07-17,0,0
M106,2026-07-18,0,0
M106,2026-07-19,9,767171
M106,2026-07-20,6,533277
M106,2026-07-21,8,682969
M106,2026-07-22,0,0
M106,2026-07-23,4,364874
M106,2026-07-24,0,0
